Field Leader Initials,Year,Date,Loc.,Sex,Age,Pup?,New Mark 1?,Mark 1,Mark 1 Position ,New Mark 2?,Mark 2,Mark 2 Position,New Tag1?,Tag1 #,Tag 1 Pos. ,New Tag2?,Tag2 #,Tag 2 Pos. ,Molt (%),Season,St. Length,Crv. Length,Ax. Girth,Mass,Tare,Mass-Tare,Last seen as P,1st seen as W,Range (days),Comments,Entered in Ano 
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN516,R3-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN517,R3-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,M,W,,,,,,,,Y,WN518,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,F,W,,,,,,,,Y,WN519,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,F,A,,,,,,,,N,GD029,L1-So,N,G____ ,R_-__,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN899,R1-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,N,WN102,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN492,L4-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN491,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,N,WN468,R3-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN504,L3-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,,W,,,,,,,,Y,WN594,L2-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,,W,,,,,,,,Y,WN591,L1-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,,W,,,,,,,,Y,WN595,L3-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,,W,,,,,,,,Y,WN596,R2-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,F,W,,,,,,,,Y,WN597,R1-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,,W,,,,,,,,Y,WN598,L2-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,F,W,,,,,,,,Y,WN599,L2-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,,W,,,,,,,,Y,WN545,R4-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,,W,,,,,,,,Y,WN554,L2-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,,W,,,,,,,,Y,WN546,R1-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,M,W,,,,,,,,Y,WN547,R3-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,,W,,,,,,,,Y,WN548,R2-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,,W,,,,,,,,Y,WN552,L2-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCL,,W,,,,,,,,Y,WN593,R2-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCC,,W,,,,,,,,Y,WN592,R3-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCC,,W,,,,,,,,Y,WN585,L2-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCC,M,W,,,,,,,,Y,WN588,R1-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCC,,W,,,,,,,,Y,WN590,L1-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCC,,W,,,,,,,,Y,WN589,R3-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCC,F,W,,,,,,,,Y,WN587,R2-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCC,,W,,,,,,,,Y,WN586,R2-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCC,,W,,,,,,,,Y,WN584,L3-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCC,,W,,,,,,,,N,WN260,L3-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCC,F,W,,,,,,,,Y,WN583,L2-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCC,M,W,,,,,,,,Y,WN582,L2-So,,,,,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCC,,W,,,,,,,,N,WN299,L2-So,,,,100,,,,,,,,,,,,
"MV, EW",2019,4/19/2019,DCC,M,W,,,,,,,,Y,WN581,L3-So,,,,,,,,,,,,,,,,
CC,2019,10/27/2018,DCC,M,J,N,N,,,,,,N,WP415,L-ol-So,,,,,,,,,,,,,,,,
EW,2019,10/30/2018,VP3s,,A,N,,,,,,,N,WH1_ _ ,R-_-_,,,,,,,,,,,,,,,,
,2019,10/30/2018,MOTL,F,A,N,,,,,,,N,WP88_,,,,,,,,,,,,,,,,,
,2019,10/30/2018,MOTL,,J,,,,,,,,N,WH492,,,,,,,,,,,,,,,,,
,2019,10/30/2018,MOTL,,J,,,,,,,,N,WN902,L-iu-So,,,,,,,,,,,,,,,,
CC,2019,11/3/2018,MOTL,,J,,,,,,,,N,WH623,L-ol-So,,,,,,,,,,,,,,,,
CC,2019,11/3/2018,DCL,,J,,,,,,,,N,WN330,R-il-So,,,,,,,,,,,,,,,,
EW,2019,12/5/2018,MOTL,M,A,,Y,PBX1,L,,,,,,,,,,,,,,,,,,,,,,
EW,2019,12/5/2018,MOTU,M,SA4,,Y,PBX2,L,,,,,,,,,,,,,,,,,,,,,,
EW,2019,12/5/2018,DCL,M,A,,Y,PBX3,R,,,,,,,,,,,,,,,,,,,,,,
EW,2019,12/5/2018,DCL,M,A,,Y,PBX4,R,,,,,,,,,,,,,,,,,,,,,,
EW,2019,12/5/2018,DCL,M,A,,Y,PBX5,R,,,,,,,,,,,,,,,,,,,,,,
EW,2019,12/5/2018,DCC,M,A,,Y,PBX6,R,,,,,,,,,,,,,,,,,,,,,,
EW,2019,12/5/2018,DCC,M,A,,Y,PBX7,R,,,,,,,,,,,,,,,,,,,,,,
EW,2019,12/5/2018,DCC,M,SA3,,Y,PBX8,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/7/2018,MOTL,M,A,,Y,PBX9,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/7/2018,MOTL,M,SA4,,Y,PBX10,R,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,DCC,M,A,,Y,PBA10,R,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,DCL,M,A,,Y,PBA1,R,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,DCL,M,A,,Y,PBA2,R,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,DCL,M,SA3,,Y,PBA3,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,DCL,M,A,,Y,PBA4,R,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,DCL,M,A,,Y,PBA5,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,DCL,,J,,Y,PBA6,R,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,DCL,M,A,,Y,PBA7,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,DCL,M,A,,Y,PBA8,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,DCL,M,A,,Y,PBA9,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,DCL,F,J,,Y,WH681,R,,,,N,WH681,L-il,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,DCC,M,A,,Y,PBA10,R,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,DCC,M,SA4,,Y,PBA11,R,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/29/2018,LTC,M,A,,Y,PBA12,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/30/2018,LTC,M,A,,Y,PBA13,R,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/30/2018,LTC,M,A,,Y,PBA14,B,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/30/2018,LTC,M,A,,Y,PBA15,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/30/2018,LTC,,J,,Y,PBA16,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/30/2018,ALC,M,A,,Y,PBA17,R,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/30/2018,ALL,M,A,,Y,PBA18,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/30/2018,ALL,M,A,,Y,PBA19,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/30/2018,ALL,M,A,,Y,PBA20,R,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/30/2018,ALL,F,J,,Y,PBA21,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,12/30/2018,ALL,M,A,,Y,PBA22,L,,,,,,,,,,,,,,,,,,,,,,
